Aerofoil,AR,TaperRatio,SparHeight,SparWidth,BatteryMass,MaxStress
PT - 40 (B),6.125,0.6499999999999999,0,0,SPAR FAIL,SPAR FAIL
PT - 40 (B),6.125,0.7,0,0,SPAR FAIL,SPAR FAIL
PT - 40 (B),6.125,0.75,0,0,SPAR FAIL,SPAR FAIL
PT - 40 (B),6.125,0.7999999999999999,0,0,SPAR FAIL,SPAR FAIL
PT - 40 (B),6.125,0.8499999999999999,0,0,SPAR FAIL,SPAR FAIL
PT - 40 (B),6.125,0.8999999999999999,0,0,SPAR FAIL,SPAR FAIL
PT - 40 (B),6.125,0.9499999999999998,0,0,SPAR FAIL,SPAR FAIL
PT - 40 (B),6.125,0.9999999999999999,0,0,SPAR FAIL,SPAR FAIL
PT - 40 (B),6.25,0.4,0,0,SPAR FAIL,SPAR FAIL
PT - 40 (B),6.25,0.45,0,0,SPAR FAIL,SPAR FAIL
PT - 40 (B),6.25,0.5,0,0,SPAR FAIL,SPAR FAIL
PT - 40 (B),6.25,0.55,0,0,SPAR FAIL,SPAR FAIL
PT - 40 (B),6.25,0.6,0,0,SPAR FAIL,SPAR FAIL
PT - 40 (B),6.25,0.6499999999999999,0,0,SPAR FAIL,SPAR FAIL
PT - 40 (B),6.25,0.7,0,0,SPAR FAIL,SPAR FAIL
PT - 40 (B),6.25,0.75,0,0,SPAR FAIL,SPAR FAIL
PT - 40 (B),6.25,0.7999999999999999,0,0,SPAR FAIL,SPAR FAIL
PT - 40 (B),6.25,0.8499999999999999,0,0,SPAR FAIL,SPAR FAIL
PT - 40 (B),6.25,0.8999999999999999,0,0,SPAR FAIL,SPAR FAIL
PT - 40 (B),6.25,0.9499999999999998,0,0,SPAR FAIL,SPAR FAIL
PT - 40 (B),6.25,0.9999999999999999,0,0,SPAR FAIL,SPAR FAIL
PT - 40 (B),6.375,0.4,0,0,SPAR FAIL,SPAR FAIL
PT - 40 (B),6.375,0.45,0,0,SPAR FAIL,SPAR FAIL
PT - 40 (B),6.375,0.5,0,0,SPAR FAIL,SPAR FAIL
PT - 40 (B),6.375,0.55,0,0,SPAR FAIL,SPAR FAIL
PT - 40 (B),6.375,0.6,0,0,SPAR FAIL,SPAR FAIL
PT - 40 (B),6.375,0.6499999999999999,0,0,SPAR FAIL,SPAR FAIL
PT - 40 (B),6.375,0.7,0,0,SPAR FAIL,SPAR FAIL
PT - 40 (B),6.375,0.75,0,0,SPAR FAIL,SPAR FAIL
PT - 40 (B),6.375,0.7999999999999999,0,0,SPAR FAIL,SPAR FAIL
PT - 40 (B),6.375,0.8499999999999999,0,0,SPAR FAIL,SPAR FAIL
PT - 40 (B),6.375,0.8999999999999999,0,0,SPAR FAIL,SPAR FAIL
PT - 40 (B),6.375,0.9499999999999998,0,0,SPAR FAIL,SPAR FAIL
PT - 40 (B),6.375,0.9999999999999999,0,0,SPAR FAIL,SPAR FAIL
PT - 40 (B),6.5,0.4,0,0,SPAR FAIL,SPAR FAIL
PT - 40 (B),6.5,0.45,0,0,SPAR FAIL,SPAR FAIL
PT - 40 (B),6.5,0.5,0,0,SPAR FAIL,SPAR FAIL
PT - 40 (B),6.5,0.55,0,0,SPAR FAIL,SPAR FAIL
PT - 40 (B),6.5,0.6,0,0,SPAR FAIL,SPAR FAIL
PT - 40 (B),6.5,0.6499999999999999,0,0,SPAR FAIL,SPAR FAIL
PT - 40 (B),6.5,0.7,0,0,SPAR FAIL,SPAR FAIL
PT - 40 (B),6.5,0.75,0,0,SPAR FAIL,SPAR FAIL
PT - 40 (B),6.5,0.7999999999999999,0,0,SPAR FAIL,SPAR FAIL
PT - 40 (B),6.5,0.8499999999999999,0,0,SPAR FAIL,SPAR FAIL
PT - 40 (B),6.5,0.8999999999999999,0,0,SPAR FAIL,SPAR FAIL
PT - 40 (B),6.5,0.9499999999999998,0,0,SPAR FAIL,SPAR FAIL
PT - 40 (B),6.5,0.9999999999999999,0,0,SPAR FAIL,SPAR FAIL
PT - 40 (B),6.625,0.4,0,0,SPAR FAIL,SPAR FAIL
PT - 40 (B),6.625,0.45,0,0,SPAR FAIL,SPAR FAIL
PT - 40 (B),6.625,0.5,0,0,SPAR FAIL,SPAR FAIL
PT - 40 (B),6.625,0.55,0,0,SPAR FAIL,SPAR FAIL
PT - 40 (B),6.625,0.6,0,0,SPAR FAIL,SPAR FAIL
PT - 40 (B),6.625,0.6499999999999999,0,0,SPAR FAIL,SPAR FAIL
PT - 40 (B),6.625,0.7,0,0,SPAR FAIL,SPAR FAIL
PT - 40 (B),6.625,0.75,0,0,SPAR FAIL,SPAR FAIL
PT - 40 (B),6.625,0.7999999999999999,0,0,SPAR FAIL,SPAR FAIL
PT - 40 (B),6.625,0.8499999999999999,0,0,SPAR FAIL,SPAR FAIL
PT - 40 (B),6.625,0.8999999999999999,0,0,SPAR FAIL,SPAR FAIL
PT - 40 (B),6.625,0.9499999999999998,0,0,SPAR FAIL,SPAR FAIL
PT - 40 (B),6.625,0.9999999999999999,0,0,SPAR FAIL,SPAR FAIL
PT - 40 (B),6.75,0.4,0,0,SPAR FAIL,SPAR FAIL
PT - 40 (B),6.75,0.45,0,0,SPAR FAIL,SPAR FAIL
PT - 40 (B),6.75,0.5,0,0,SPAR FAIL,SPAR FAIL
PT - 40 (B),6.75,0.55,0,0,SPAR FAIL,SPAR FAIL
PT - 40 (B),6.75,0.6,0,0,SPAR FAIL,SPAR FAIL
PT - 40 (B),6.75,0.6499999999999999,0,0,SPAR FAIL,SPAR FAIL
PT - 40 (B),6.75,0.7,0,0,SPAR FAIL,SPAR FAIL
PT - 40 (B),6.75,0.75,0,0,SPAR FAIL,SPAR FAIL
PT - 40 (B),6.75,0.7999999999999999,0,0,SPAR FAIL,SPAR FAIL
PT - 40 (B),6.75,0.8499999999999999,0,0,SPAR FAIL,SPAR FAIL
PT - 40 (B),6.75,0.8999999999999999,0,0,SPAR FAIL,SPAR FAIL
PT - 40 (B),6.75,0.9499999999999998,0,0,SPAR FAIL,SPAR FAIL
PT - 40 (B),6.75,0.9999999999999999,0,0,SPAR FAIL,SPAR FAIL
PT - 40 (B),6.875,0.4,0,0,SPAR FAIL,SPAR FAIL
PT - 40 (B),6.875,0.45,0,0,SPAR FAIL,SPAR FAIL
PT - 40 (B),6.875,0.5,0,0,SPAR FAIL,SPAR FAIL
PT - 40 (B),6.875,0.55,0,0,SPAR FAIL,SPAR FAIL
PT - 40 (B),6.875,0.6,0,0,SPAR FAIL,SPAR FAIL
PT - 40 (B),6.875,0.6499999999999999,0,0,SPAR FAIL,SPAR FAIL
PT - 40 (B),6.875,0.7,0,0,SPAR FAIL,SPAR FAIL
PT - 40 (B),6.875,0.75,0,0,SPAR FAIL,SPAR FAIL
PT - 40 (B),6.875,0.7999999999999999,0,0,SPAR FAIL,SPAR FAIL
PT - 40 (B),6.875,0.8499999999999999,0,0,SPAR FAIL,SPAR FAIL
PT - 40 (B),6.875,0.8999999999999999,0,0,SPAR FAIL,SPAR FAIL
PT - 40 (B),6.875,0.9499999999999998,0,0,SPAR FAIL,SPAR FAIL
PT - 40 (B),6.875,0.9999999999999999,0,0,SPAR FAIL,SPAR FAIL
PT - 40 (B),7.0,0.4,0,0,SPAR FAIL,SPAR FAIL
PT - 40 (B),7.0,0.45,0,0,SPAR FAIL,SPAR FAIL
PT - 40 (B),7.0,0.5,0,0,SPAR FAIL,SPAR FAIL
PT - 40 (B),7.0,0.55,0,0,SPAR FAIL,SPAR FAIL
PT - 40 (B),7.0,0.6,0,0,SPAR FAIL,SPAR FAIL
PT - 40 (B),7.0,0.6499999999999999,0,0,SPAR FAIL,SPAR FAIL
PT - 40 (B),7.0,0.7,0,0,SPAR FAIL,SPAR FAIL
PT - 40 (B),7.0,0.75,0,0,SPAR FAIL,SPAR FAIL
PT - 40 (B),7.0,0.7999999999999999,0,0,SPAR FAIL,SPAR FAIL
PT - 40 (B),7.0,0.8499999999999999,0,0,SPAR FAIL,SPAR FAIL
PT - 40 (B),7.0,0.8999999999999999,0,0,SPAR FAIL,SPAR FAIL
PT - 40 (B),7.0,0.9499999999999998,0,0,SPAR FAIL,SPAR FAIL
PT - 40 (B),7.0,0.9999999999999999,0,0,SPAR FAIL,SPAR FAIL
PT - 40 (B),7.125,0.4,0,0,SPAR FAIL,SPAR FAIL
PT - 40 (B),7.125,0.45,0,0,SPAR FAIL,SPAR FAIL
PT - 40 (B),7.125,0.5,0,0,SPAR FAIL,SPAR FAIL
PT - 40 (B),7.125,0.55,0,0,SPAR FAIL,SPAR FAIL
PT - 40 (B),7.125,0.6,0,0,SPAR FAIL,SPAR FAIL
PT - 40 (B),7.125,0.6499999999999999,0,0,SPAR FAIL,SPAR FAIL
PT - 40 (B),7.125,0.7,0,0,SPAR FAIL,SPAR FAIL
PT - 40 (B),7.125,0.75,0,0,SPAR FAIL,SPAR FAIL
PT - 40 (B),7.125,0.7999999999999999,0,0,SPAR FAIL,SPAR FAIL
PT - 40 (B),7.125,0.8499999999999999,0,0,SPAR FAIL,SPAR FAIL
PT - 40 (B),7.125,0.8999999999999999,0,0,SPAR FAIL,SPAR FAIL
PT - 40 (B),7.125,0.9499999999999998,0,0,SPAR FAIL,SPAR FAIL
PT - 40 (B),7.125,0.9999999999999999,0,0,SPAR FAIL,SPAR FAIL
PT - 40 (B),7.25,0.4,0,0,SPAR FAIL,SPAR FAIL
PT - 40 (B),7.25,0.45,0,0,SPAR FAIL,SPAR FAIL
PT - 40 (B),7.25,0.5,0,0,SPAR FAIL,SPAR FAIL
PT - 40 (B),7.25,0.55,0,0,SPAR FAIL,SPAR FAIL
PT - 40 (B),7.25,0.6,0,0,SPAR FAIL,SPAR FAIL
PT - 40 (B),7.25,0.6499999999999999,0,0,SPAR FAIL,SPAR FAIL
PT - 40 (B),7.25,0.7,0,0,SPAR FAIL,SPAR FAIL
PT - 40 (B),7.25,0.75,0,0,SPAR FAIL,SPAR FAIL
PT - 40 (B),7.25,0.7999999999999999,0,0,SPAR FAIL,SPAR FAIL
PT - 40 (B),7.25,0.8499999999999999,0,0,SPAR FAIL,SPAR FAIL
PT - 40 (B),7.25,0.8999999999999999,0,0,SPAR FAIL,SPAR FAIL
PT - 40 (B),7.25,0.9499999999999998,0,0,SPAR FAIL,SPAR FAIL
PT - 40 (B),7.25,0.9999999999999999,0,0,SPAR FAIL,SPAR FAIL
PT - 40 (B),7.375,0.4,0,0,SPAR FAIL,SPAR FAIL
PT - 40 (B),7.375,0.45,0,0,SPAR FAIL,SPAR FAIL
PT - 40 (B),7.375,0.5,0,0,SPAR FAIL,SPAR FAIL
PT - 40 (B),7.375,0.55,0,0,SPAR FAIL,SPAR FAIL
PT - 40 (B),7.375,0.6,0,0,SPAR FAIL,SPAR FAIL
PT - 40 (B),7.375,0.6499999999999999,0,0,SPAR FAIL,SPAR FAIL
PT - 40 (B),7.375,0.7,0,0,SPAR FAIL,SPAR FAIL
PT - 40 (B),7.375,0.75,0,0,SPAR FAIL,SPAR FAIL
PT - 40 (B),7.375,0.7999999999999999,0,0,SPAR FAIL,SPAR FAIL
PT - 40 (B),7.375,0.8499999999999999,0,0,SPAR FAIL,SPAR FAIL
PT - 40 (B),7.375,0.8999999999999999,0,0,SPAR FAIL,SPAR FAIL
PT - 40 (B),7.375,0.9499999999999998,0,0,SPAR FAIL,SPAR FAIL
PT - 40 (B),7.375,0.9999999999999999,0,0,SPAR FAIL,SPAR FAIL
PT - 40 (B),7.5,0.4,0,0,SPAR FAIL,SPAR FAIL
PT - 40 (B),7.5,0.45,0,0,SPAR FAIL,SPAR FAIL
PT - 40 (B),7.5,0.5,0,0,SPAR FAIL,SPAR FAIL
PT - 40 (B),7.5,0.55,0,0,SPAR FAIL,SPAR FAIL
PT - 40 (B),7.5,0.6,0,0,SPAR FAIL,SPAR FAIL
PT - 40 (B),7.5,0.6499999999999999,0,0,SPAR FAIL,SPAR FAIL
PT - 40 (B),7.5,0.7,0,0,SPAR FAIL,SPAR FAIL
PT - 40 (B),7.5,0.75,0,0,SPAR FAIL,SPAR FAIL
PT - 40 (B),7.5,0.7999999999999999,0,0,SPAR FAIL,SPAR FAIL
PT - 40 (B),7.5,0.8499999999999999,0,0,SPAR FAIL,SPAR FAIL
PT - 40 (B),7.5,0.8999999999999999,0,0,SPAR FAIL,SPAR FAIL
PT - 40 (B),7.5,0.9499999999999998,0,0,SPAR FAIL,SPAR FAIL
PT - 40 (B),7.5,0.9999999999999999,0,0,SPAR FAIL,SPAR FAIL
PT - 40 (B),7.625,0.4,0,0,SPAR FAIL,SPAR FAIL
PT - 40 (B),7.625,0.45,0,0,SPAR FAIL,SPAR FAIL
PT - 40 (B),7.625,0.5,0,0,SPAR FAIL,SPAR FAIL
PT - 40 (B),7.625,0.55,0,0,SPAR FAIL,SPAR FAIL
PT - 40 (B),7.625,0.6,0,0,SPAR FAIL,SPAR FAIL
PT - 40 (B),7.625,0.6499999999999999,0,0,SPAR FAIL,SPAR FAIL
PT - 40 (B),7.625,0.7,0,0,SPAR FAIL,SPAR FAIL
PT - 40 (B),7.625,0.75,0,0,SPAR FAIL,SPAR FAIL
PT - 40 (B),7.625,0.7999999999999999,0,0,SPAR FAIL,SPAR FAIL
PT - 40 (B),7.625,0.8499999999999999,0,0,SPAR FAIL,SPAR FAIL
PT - 40 (B),7.625,0.8999999999999999,0,0,SPAR FAIL,SPAR FAIL
PT - 40 (B),7.625,0.9499999999999998,0,0,SPAR FAIL,SPAR FAIL
PT - 40 (B),7.625,0.9999999999999999,0,0,SPAR FAIL,SPAR FAIL
PT - 40 (B),7.75,0.4,0,0,SPAR FAIL,SPAR FAIL
PT - 40 (B),7.75,0.45,0,0,SPAR FAIL,SPAR FAIL
PT - 40 (B),7.75,0.5,0,0,SPAR FAIL,SPAR FAIL
PT - 40 (B),7.75,0.55,0,0,SPAR FAIL,SPAR FAIL
PT - 40 (B),7.75,0.6,0,0,SPAR FAIL,SPAR FAIL
PT - 40 (B),7.75,0.6499999999999999,0,0,SPAR FAIL,SPAR FAIL
PT - 40 (B),7.75,0.7,0,0,SPAR FAIL,SPAR FAIL
PT - 40 (B),7.75,0.75,0,0,SPAR FAIL,SPAR FAIL
PT - 40 (B),7.75,0.7999999999999999,0,0,SPAR FAIL,SPAR FAIL
PT - 40 (B),7.75,0.8499999999999999,0,0,SPAR FAIL,SPAR FAIL
PT - 40 (B),7.75,0.8999999999999999,0,0,SPAR FAIL,SPAR FAIL
PT - 40 (B),7.75,0.9499999999999998,0,0,SPAR FAIL,SPAR FAIL
PT - 40 (B),7.75,0.9999999999999999,0,0,SPAR FAIL,SPAR FAIL
PT - 40 (B),7.875,0.4,0,0,SPAR FAIL,SPAR FAIL
PT - 40 (B),7.875,0.45,0,0,SPAR FAIL,SPAR FAIL
PT - 40 (B),7.875,0.5,0,0,SPAR FAIL,SPAR FAIL
PT - 40 (B),7.875,0.55,0,0,SPAR FAIL,SPAR FAIL
PT - 40 (B),7.875,0.6,0,0,SPAR FAIL,SPAR FAIL
PT - 40 (B),7.875,0.6499999999999999,0,0,SPAR FAIL,SPAR FAIL
PT - 40 (B),7.875,0.7,0,0,SPAR FAIL,SPAR FAIL
PT - 40 (B),7.875,0.75,0,0,SPAR FAIL,SPAR FAIL
PT - 40 (B),7.875,0.7999999999999999,0,0,SPAR FAIL,SPAR FAIL
PT - 40 (B),7.875,0.8499999999999999,0,0,SPAR FAIL,SPAR FAIL
PT - 40 (B),7.875,0.8999999999999999,0,0,SPAR FAIL,SPAR FAIL
PT - 40 (B),7.875,0.9499999999999998,0,0,SPAR FAIL,SPAR FAIL
PT - 40 (B),7.875,0.9999999999999999,0,0,SPAR FAIL,SPAR FAIL
PT - 40 (B),8.0,0.4,0,0,SPAR FAIL,SPAR FAIL
PT - 40 (B),8.0,0.45,0,0,SPAR FAIL,SPAR FAIL
PT - 40 (B),8.0,0.5,0,0,SPAR FAIL,SPAR FAIL
PT - 40 (B),8.0,0.55,0,0,SPAR FAIL,SPAR FAIL
PT - 40 (B),8.0,0.6,0,0,SPAR FAIL,SPAR FAIL
PT - 40 (B),8.0,0.6499999999999999,0,0,SPAR FAIL,SPAR FAIL
PT - 40 (B),8.0,0.7,0,0,SPAR FAIL,SPAR FAIL
PT - 40 (B),8.0,0.75,0,0,SPAR FAIL,SPAR FAIL
PT - 40 (B),8.0,0.7999999999999999,0,0,SPAR FAIL,SPAR FAIL
PT - 40 (B),8.0,0.8499999999999999,0,0,SPAR FAIL,SPAR FAIL
PT - 40 (B),8.0,0.8999999999999999,0,0,SPAR FAIL,SPAR FAIL
PT - 40 (B),8.0,0.9499999999999998,0,0,SPAR FAIL,SPAR FAIL
PT - 40 (B),8.0,0.9999999999999999,0,0,SPAR FAIL,SPAR FAIL
PT - 40 (B),8.125,0.4,0,0,SPAR FAIL,SPAR FAIL
PT - 40 (B),8.125,0.45,0,0,SPAR FAIL,SPAR FAIL
PT - 40 (B),8.125,0.5,0,0,SPAR FAIL,SPAR FAIL
PT - 40 (B),8.125,0.55,0,0,SPAR FAIL,SPAR FAIL
PT - 40 (B),8.125,0.6,0,0,SPAR FAIL,SPAR FAIL
PT - 40 (B),8.125,0.6499999999999999,0,0,SPAR FAIL,SPAR FAIL
PT - 40 (B),8.125,0.7,0,0,SPAR FAIL,SPAR FAIL
PT - 40 (B),8.125,0.75,0,0,SPAR FAIL,SPAR FAIL
PT - 40 (B),8.125,0.7999999999999999,0,0,SPAR FAIL,SPAR FAIL
PT - 40 (B),8.125,0.8499999999999999,0,0,SPAR FAIL,SPAR FAIL
PT - 40 (B),8.125,0.8999999999999999,0,0,SPAR FAIL,SPAR FAIL
PT - 40 (B),8.125,0.9499999999999998,0,0,SPAR FAIL,SPAR FAIL
PT - 40 (B),8.125,0.9999999999999999,0,0,SPAR FAIL,SPAR FAIL
PT - 40 (B),8.25,0.4,0,0,SPAR FAIL,SPAR FAIL
PT - 40 (B),8.25,0.45,0,0,SPAR FAIL,SPAR FAIL
PT - 40 (B),8.25,0.5,0,0,SPAR FAIL,SPAR FAIL
PT - 40 (B),8.25,0.55,0,0,SPAR FAIL,SPAR FAIL
PT - 40 (B),8.25,0.6,0,0,SPAR FAIL,SPAR FAIL
PT - 40 (B),8.25,0.6499999999999999,0,0,SPAR FAIL,SPAR FAIL
PT - 40 (B),8.25,0.7,0,0,SPAR FAIL,SPAR FAIL
PT - 40 (B),8.25,0.75,0,0,SPAR FAIL,SPAR FAIL
PT - 40 (B),8.25,0.7999999999999999,0,0,SPAR FAIL,SPAR FAIL
PT - 40 (B),8.25,0.8499999999999999,0,0,SPAR FAIL,SPAR FAIL
PT - 40 (B),8.25,0.8999999999999999,0,0,SPAR FAIL,SPAR FAIL
PT - 40 (B),8.25,0.9499999999999998,0,0,SPAR FAIL,SPAR FAIL
PT - 40 (B),8.25,0.9999999999999999,0,0,SPAR FAIL,SPAR FAIL
PT - 40 (B),8.375,0.4,0,0,SPAR FAIL,SPAR FAIL
PT - 40 (B),8.375,0.45,0,0,SPAR FAIL,SPAR FAIL
PT - 40 (B),8.375,0.5,0,0,SPAR FAIL,SPAR FAIL
PT - 40 (B),8.375,0.55,0,0,SPAR FAIL,SPAR FAIL
PT - 40 (B),8.375,0.6,0,0,SPAR FAIL,SPAR FAIL
PT - 40 (B),8.375,0.6499999999999999,0,0,SPAR FAIL,SPAR FAIL
PT - 40 (B),8.375,0.7,0,0,SPAR FAIL,SPAR FAIL
PT - 40 (B),8.375,0.75,0,0,SPAR FAIL,SPAR FAIL
PT - 40 (B),8.375,0.7999999999999999,0,0,SPAR FAIL,SPAR FAIL
PT - 40 (B),8.375,0.8499999999999999,0,0,SPAR FAIL,SPAR FAIL
PT - 40 (B),8.375,0.8999999999999999,0,0,SPAR FAIL,SPAR FAIL
PT - 40 (B),8.375,0.9499999999999998,0,0,SPAR FAIL,SPAR FAIL
PT - 40 (B),8.375,0.9999999999999999,0,0,SPAR FAIL,SPAR FAIL
PT - 40 (B),8.5,0.4,0,0,SPAR FAIL,SPAR FAIL
PT - 40 (B),8.5,0.45,0,0,SPAR FAIL,SPAR FAIL
PT - 40 (B),8.5,0.5,0,0,SPAR FAIL,SPAR FAIL
PT - 40 (B),8.5,0.55,0,0,SPAR FAIL,SPAR FAIL
PT - 40 (B),8.5,0.6,0,0,SPAR FAIL,SPAR FAIL
PT - 40 (B),8.5,0.6499999999999999,0,0,SPAR FAIL,SPAR FAIL
PT - 40 (B),8.5,0.7,0,0,SPAR FAIL,SPAR FAIL
PT - 40 (B),8.5,0.75,0,0,SPAR FAIL,SPAR FAIL
PT - 40 (B),8.5,0.7999999999999999,0,0,SPAR FAIL,SPAR FAIL
PT - 40 (B),8.5,0.8499999999999999,0,0,SPAR FAIL,SPAR FAIL
PT - 40 (B),8.5,0.8999999999999999,0,0,SPAR FAIL,SPAR FAIL
PT - 40 (B),8.5,0.9499999999999998,0,0,SPAR FAIL,SPAR FAIL
PT - 40 (B),8.5,0.9999999999999999,0,0,SPAR FAIL,SPAR FAIL
PT - 40 (B),8.625,0.4,0,0,SPAR FAIL,SPAR FAIL
PT - 40 (B),8.625,0.45,0,0,SPAR FAIL,SPAR FAIL
PT - 40 (B),8.625,0.5,0,0,SPAR FAIL,SPAR FAIL
PT - 40 (B),8.625,0.55,0,0,SPAR FAIL,SPAR FAIL
PT - 40 (B),8.625,0.6,0,0,SPAR FAIL,SPAR FAIL
PT - 40 (B),8.625,0.6499999999999999,0,0,SPAR FAIL,SPAR FAIL
PT - 40 (B),8.625,0.7,0,0,SPAR FAIL,SPAR FAIL
PT - 40 (B),8.625,0.75,0,0,SPAR FAIL,SPAR FAIL
PT - 40 (B),8.625,0.7999999999999999,0,0,SPAR FAIL,SPAR FAIL
PT - 40 (B),8.625,0.8499999999999999,0,0,SPAR FAIL,SPAR FAIL
PT - 40 (B),8.625,0.8999999999999999,0,0,SPAR FAIL,SPAR FAIL
PT - 40 (B),8.625,0.9499999999999998,0,0,SPAR FAIL,SPAR FAIL
PT - 40 (B),8.625,0.9999999999999999,0,0,SPAR FAIL,SPAR FAIL
PT - 40 (B),8.75,0.4,0,0,SPAR FAIL,SPAR FAIL
PT - 40 (B),8.75,0.45,0,0,SPAR FAIL,SPAR FAIL
PT - 40 (B),8.75,0.5,0,0,SPAR FAIL,SPAR FAIL
PT - 40 (B),8.75,0.55,0,0,SPAR FAIL,SPAR FAIL
PT - 40 (B),8.75,0.6,0,0,SPAR FAIL,SPAR FAIL
PT - 40 (B),8.75,0.6499999999999999,0,0,SPAR FAIL,SPAR FAIL
PT - 40 (B),8.75,0.7,0,0,SPAR FAIL,SPAR FAIL
PT - 40 (B),8.75,0.75,0,0,SPAR FAIL,SPAR FAIL
PT - 40 (B),8.75,0.7999999999999999,0,0,SPAR FAIL,SPAR FAIL
PT - 40 (B),8.75,0.8499999999999999,0,0,SPAR FAIL,SPAR FAIL
PT - 40 (B),8.75,0.8999999999999999,0,0,SPAR FAIL,SPAR FAIL
PT - 40 (B),8.75,0.9499999999999998,0,0,SPAR FAIL,SPAR FAIL
PT - 40 (B),8.75,0.9999999999999999,0,0,SPAR FAIL,SPAR FAIL
PT - 40 (B),8.875,0.4,0,0,SPAR FAIL,SPAR FAIL
PT - 40 (B),8.875,0.45,0,0,SPAR FAIL,SPAR FAIL
PT - 40 (B),8.875,0.5,0,0,SPAR FAIL,SPAR FAIL
PT - 40 (B),8.875,0.55,0,0,SPAR FAIL,SPAR FAIL
PT - 40 (B),8.875,0.6,0,0,SPAR FAIL,SPAR FAIL
PT - 40 (B),8.875,0.6499999999999999,0,0,SPAR FAIL,SPAR FAIL
PT - 40 (B),8.875,0.7,0,0,SPAR FAIL,SPAR FAIL
PT - 40 (B),8.875,0.75,0,0,SPAR FAIL,SPAR FAIL
PT - 40 (B),8.875,0.7999999999999999,0,0,SPAR FAIL,SPAR FAIL
PT - 40 (B),8.875,0.8499999999999999,0,0,SPAR FAIL,SPAR FAIL
PT - 40 (B),8.875,0.8999999999999999,0,0,SPAR FAIL,SPAR FAIL
PT - 40 (B),8.875,0.9499999999999998,0,0,SPAR FAIL,SPAR FAIL
PT - 40 (B),8.875,0.9999999999999999,0,0,SPAR FAIL,SPAR FAIL
PT - 40 (B),9.0,0.4,0,0,SPAR FAIL,SPAR FAIL
PT - 40 (B),9.0,0.45,0,0,SPAR FAIL,SPAR FAIL
PT - 40 (B),9.0,0.5,0,0,SPAR FAIL,SPAR FAIL
PT - 40 (B),9.0,0.55,0,0,SPAR FAIL,SPAR FAIL
PT - 40 (B),9.0,0.6,0,0,SPAR FAIL,SPAR FAIL
PT - 40 (B),9.0,0.6499999999999999,0,0,SPAR FAIL,SPAR FAIL
PT - 40 (B),9.0,0.7,0,0,SPAR FAIL,SPAR FAIL
PT - 40 (B),9.0,0.75,0,0,SPAR FAIL,SPAR FAIL
PT - 40 (B),9.0,0.7999999999999999,0,0,SPAR FAIL,SPAR FAIL
PT - 40 (B),9.0,0.8499999999999999,0,0,SPAR FAIL,SPAR FAIL
PT - 40 (B),9.0,0.8999999999999999,0,0,SPAR FAIL,SPAR FAIL
PT - 40 (B),9.0,0.9499999999999998,0,0,SPAR FAIL,SPAR FAIL
PT - 40 (B),9.0,0.9999999999999999,0,0,SPAR FAIL,SPAR FAIL
PT - 40 (B),9.125,0.4,0,0,SPAR FAIL,SPAR FAIL
PT - 40 (B),9.125,0.45,0,0,SPAR FAIL,SPAR FAIL
PT - 40 (B),9.125,0.5,0,0,SPAR FAIL,SPAR FAIL
PT - 40 (B),9.125,0.55,0,0,SPAR FAIL,SPAR FAIL
PT - 40 (B),9.125,0.6,0,0,SPAR FAIL,SPAR FAIL
PT - 40 (B),9.125,0.6499999999999999,0,0,SPAR FAIL,SPAR FAIL
PT - 40 (B),9.125,0.7,0,0,SPAR FAIL,SPAR FAIL
PT - 40 (B),9.125,0.75,0,0,SPAR FAIL,SPAR FAIL
PT - 40 (B),9.125,0.7999999999999999,0,0,SPAR FAIL,SPAR FAIL
PT - 40 (B),9.125,0.8499999999999999,0,0,SPAR FAIL,SPAR FAIL
PT - 40 (B),9.125,0.8999999999999999,0,0,SPAR FAIL,SPAR FAIL
PT - 40 (B),9.125,0.9499999999999998,0,0,SPAR FAIL,SPAR FAIL
PT - 40 (B),9.125,0.9999999999999999,0,0,SPAR FAIL,SPAR FAIL
PT - 40 (B),9.25,0.4,0,0,SPAR FAIL,SPAR FAIL
PT - 40 (B),9.25,0.45,0,0,SPAR FAIL,SPAR FAIL
PT - 40 (B),9.25,0.5,0,0,SPAR FAIL,SPAR FAIL
PT - 40 (B),9.25,0.55,0,0,SPAR FAIL,SPAR FAIL
PT - 40 (B),9.25,0.6,0,0,SPAR FAIL,SPAR FAIL
PT - 40 (B),9.25,0.6499999999999999,0,0,SPAR FAIL,SPAR FAIL
PT - 40 (B),9.25,0.7,0,0,SPAR FAIL,SPAR FAIL
PT - 40 (B),9.25,0.75,0,0,SPAR FAIL,SPAR FAIL
PT - 40 (B),9.25,0.7999999999999999,0,0,SPAR FAIL,SPAR FAIL
PT - 40 (B),9.25,0.8499999999999999,0,0,SPAR FAIL,SPAR FAIL
PT - 40 (B),9.25,0.8999999999999999,0,0,SPAR FAIL,SPAR FAIL
PT - 40 (B),9.25,0.9499999999999998,0,0,SPAR FAIL,SPAR FAIL
PT - 40 (B),9.25,0.9999999999999999,0,0,SPAR FAIL,SPAR FAIL
PT - 40 (B),9.375,0.4,0,0,SPAR FAIL,SPAR FAIL
PT - 40 (B),9.375,0.45,0,0,SPAR FAIL,SPAR FAIL
PT - 40 (B),9.375,0.5,0,0,SPAR FAIL,SPAR FAIL
PT - 40 (B),9.375,0.55,0,0,SPAR FAIL,SPAR FAIL
